approval_number,name,address,city,postcode,region,country,section,activity,slaughter,species,remarks,date_of_approval,publication_date
A847,VAIOS N. KALOROGIANNIS,OMORFOCHORI,Omorfochorion Larisa,41500,"Regional Unit of Larisa,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
S105,VAMPOULAS CHRISTOS & SIA O.E.,3RD KM FIKIS - FILYRAS,Pyli,42032,"Regional Unit of Trikala,Region of Thessaly,Thessaly - Central Greece",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A190,VAMPOULAS CHRISTOS & SIA O.E.,FIKI TRIKALA,Fiki,42100,"Regional Unit of Trikala,Region of Thessaly,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A170,VARDALACHAKI BROS LTD,IRAKLEIO ATTIKIS,Μαρούσι,14121,"Regional Unit North Athens,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A874,VASILEIOU TROFINKO A.E V.E,MAGOULA,Magoula,19018,"Regional Unit of West Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A611,VAVOURAKIS KONSTANTINOS,RETHYMNO,Rethymno,93010,"Rethymno Regional Unit,Region of Crete,Crete",Greece,RM,CP,N,,CP - Cutting Plant,,
S47,VE.Z.ZO A.V.E.E.,"KERASONAS, FILIPPIADA",Kerasona Filippiada,48200,"Preveza Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A90,VEK KIOURTSIDIS A.V.E.E.,MIKRO DASSOS KILKIS,Mikro Dasos,61200,"Kilkis Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A838,VENETIS A.V.E.E.T,LYKOVRYSI,Μαρούσι,14123,"Regional Unit North Athens,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A199,VESKE A.E.E.,19on km L.MARKOPOULOU ATTIKIS,Markopoulo,15344,"Regional Unit of East Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A145,VESTA FOODS A.E.,ARGYROUPOLI ATTIKIS,Municipal Unit of Argyroupoli,16451,"Regional Unit of South Athens,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A 598,VESTA FOODS A.E.,KONDYLI 3A - AG. I. RENTIS,Municipal Unit of Agios Ioannis Rentis,18233,"Regional Unit of Piraeus,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A133,VESTA FOODS AE,MOSCHATO,Municipal Unit of Moschato,18345,"Regional Unit of South Athens,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
S16,VIOMICHANIKA SFAGEIA KILKIS S.A.,1ST KM NATIONAL ROAD KILKIS - METALLIKOU,Kilkis,61100,"Kilkis Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A 186,VIOMICHANIKO SFAGEIO IMATHIAS MONOPROSOPI A.E. & V.E.,TAGAROHORI VEROIA,Tagarochorion Veroia,59100,"Imathia Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
S14,VIOMICHANIKO SFAGEIO IMATHIAS MONOPROSOPI A.E. & V.E.,TAGAROCHORI VEROIAS,Tagarochorion Veroia,59100,"Imathia Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A836,VITA EPSILON A.E.,MONOLITHOS THIRAS,Fira,84700,"Thira Regional Unit,South Aegean Region",Greece,RM,CP,N,,CP - Cutting Plant,,
Α 41,VITTOS FAMILY MONOPROSOPI E.P.E,22 PAPADOPOULOU STREET,Municipal Unit of Agios Ioannis Rentis,18233,"Regional Unit of Piraeus,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A 890,VOLKANOS FARM KASTANAS A. DIAMANTOPOULOS A. & SIA OE,OICHALIA,Οιχαλία,24002,"Messenia Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A185,VOUDOURIS KONSTAS S.A.,MOSCHATO ATTIKI,Municipal Unit of Moschato,18345,"Regional Unit of South Athens,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A189,VOULGARAKIS GEORGIOS I.K.E.,RIZARI PELLAS,Rizari,58200,"Pella Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A540,VREKOU K. BROS FP,KERASOULES KARPENISIOU,Karpenisi,36100,"Regional Unit of Evrytania,Region of Central Greece,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A 889,XASAPIO I.K.E.,PERISTERI,Peristeri,12132,"Regional Unit of West Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A844,YIOI GEORGIOU PRAPA IKE,NAOUSA,Naousa Naousa,,"Imathia Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A341,YIOI K. CHARTAKI O.E. -FARMA CHARTAKI,ALIARTOS VIOTIA,Aliartos,32001,"Regional Unit of Boeotia,Region of Central Greece,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A 472,YIOI MILTIADI PAPASTERGIOU & SIA O.E.,MODIO MADYTOU THESSALONIKI,Nea Madytos,57014,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A750,YIOI S. KADOGLOU FP,4on km ODOU VEROIAS-NAOUSAS,00 Veria,591,"Imathia Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
S54,YPERAGORA PAPAMANOS EPE,KOLONIATI IOANNINON,Koloniation Ioannina,45500,"Ioannina Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A115,YPERAGORA PAPAMANOS EPE,KOLONIATI IOANNINA,Koloniati,45500,"Ioannina Regional Unit,Epirus Region,Epirus - Western Macedonia",Greece,RM,CP,N,,CP - Cutting Plant,,
Α 947,YUSEIN DENIS,ANALIPSI MESSSINI,Messini,24200,"Messenia Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A339,Z. BORAS & SIA OE,LIVADIA SERRES,Livadia,61100,"Serres Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
A295,ZARKOS A.E.V.E,KIATO KORINTHOS,Kiato,20200,"corinthia Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,RM,CP,N,,CP - Cutting Plant,,
A531,ZAVVOY MON. IKE,AVLIDA,Avlida Beach,34100,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece",Greece,RM,CP,N,,CP - Cutting Plant,,
A60,ZLATIS M.I.K.E,NEA KESSARIANA PELLA,Kesariana,58200,"Pella Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
S152,Β & Ν ΚΑRILAKIS O.E.,"AG. STEFANOS MEGARA, ATTIKI",Megara,19100,"Regional Unit of West Attica,Region of Attica,Attica",Greece,RM,SH,Y,,SH - Slaughterhouse,,
S135,ΚΡΕΑΤΕΜΠΟΡΙΚΗ ΨΗΛΟΡΕΙΤΗΣ ΙΚΕ / KREATEMPORIKI PSILOREITI MONOPROSOPI IKE,LIVADIA MYLOPOTAMOU,Livadia Anogeia,74051,"Rethymno Regional Unit,Region of Crete,Crete",Greece,RM,SH,Y,,SH - Slaughterhouse,,
A 724,ΜΕΤΑΜΕΑΤ 2026 Ε.Ε.,FALANTHOU 6-8 - PERISTERI,Peristeri,12137,"Regional Unit of West Attica,Region of Attica,Attica",Greece,RM,CP,N,,CP - Cutting Plant,,
A 748,ΧΧ-KREATOSKEYASMATA & SIA E.E,NEA EFKARPIA,Efkarpia,56436,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,RM,CP,N,,CP - Cutting Plant,,
P6,"""I PINDOS"" AGROTIKOS PTINOTROFIKOS SINETERISMOS IOANNINON",Rodotopi,Rodotopi,45500,"Ioannina Regional Unit,Epirus Region,Epirus - Western Macedonia; A Poultry",Greece,PM,SH,Y,,SH - Slaughterhouse,,
PE167,108 EMPORIA KREATON SA,"SIKOLIA ,N.KYDONIAS",Chania,73100,"Chania Regional Unit,Region of Crete,Crete",Greece,PM,CP,N,,CP - Cutting Plant,,
PE591,4 YEEROS I.K.E.,ACHARNES,Acharnes,13671,"Regional Unit of East Attica,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE239,A & CH. IFANTIS A.V.E.E,KIFISIA ATTIKI,Kifissia,14562,"Regional Unit North Athens,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE145,A. KARYLAKIS MON. LTD,NEA PERAMOS,Nea Peramos,19006,"Regional Unit of West Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE492,A. MANOLITSAKIS & SIA OE,RETHIMNO,Rethymno,93010,"Rethymno Regional Unit,Region of Crete,Crete; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE35,AFI ANTONAKI AEVE,ATSIPOPOULO RETHYMNO,Atsipopoulo,,"Rethymno Regional Unit,Region of Crete,Crete; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE240,AFI AYFANTIS AVEE,NEAPOLI AITOLOAKARNANIA,Agrinio,30021,"Aetolia-Acarnania Regional Unit,Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE69,AFI FAKOU A.E,THIVA VIOTIA,Thiva,32200,"Regional Unit of Boeotia,Region of Central Greece,Thessaly - Central Greece; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE461,AFOI ASTERIOU FP ( KREATA MAKEDONIAS),KALOCHORI-DIMOS DELTA,Kalochori Kalochori,57009,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE107,AFOI DIMITRIOU A.E.,"8 DIMARCHOU CHR BEKA, 15344 Spata",Spata,15344,"Regional Unit of East Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 592,AFOI GAZI AE,NYDRI,Nydri,31100,"Lefkada Regional Unit,Ionian Islands Region,Peloponnese, West Greece and Ionian Sea",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 615,AFOI IMPRAIM O.E.- SMAK,AG. THEODOROI,Xylagani,69100,"Rodopi Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,PM,CP,N,,CP - Cutting Plant,,
PE166,AFOI KOUNINIOTI O.E,AVYTHOS AIGIO ACHAIA,Aigio,25100,"Achaea Regional Unit,Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE472,AFOI MANTZIOU O.E.,ZITSA,Peratis,45500,"Ioannina Regional Unit,Epirus Region,Epirus - Western Macedonia; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE89,AFOI MARKOU O.E,TRIKALA,Trikala,42100,"Regional Unit of Trikala,Region of Thessaly,Thessaly - Central Greece; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE250,AFOI MICHAIL TSAGKARI O.E,KALYMNOS DODEKANISA,Kalymnos,85200,"Περιφερειακή Ενότητα Καλύμνου,South Aegean Region; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE573,AFOI NOULI IKE,LAGKADAS,Lagkadas Lagkadas,,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,PM,CP,N,,CP - Cutting Plant,,
PE514,AFOI PAPAGEORGOULI O.E,GIANNOULI,Giannouli,41500,"Regional Unit of Larisa,Region of Thessaly,Thessaly - Central Greece",Greece,PM,CP,N,,CP - Cutting Plant,,
PE478,AFOI VARDALACHAKI LTD,KROUSONAS MALEVIZIOU,Krousonas,,"Heraklion Regional Unit,Region of Crete,Crete; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 595,AFOI ZIAKA E.E.,LAMIA,Lamia,35100,"Regional Unit of Phthiotis,Region of Central Greece,Thessaly - Central Greece",Greece,PM,CP,N,,CP - Cutting Plant,,
PE41,AGELAKIS S.A.,POURNO,Pournos,34018,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
P32,AGGELAKIS S.A.,"POURNOS EVIA P.C. 34014 ,KRIA VRISI",Steni Dirfyos,34014,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece",Greece,PM,SH,Y,,SH - Slaughterhouse,,
PE 638,AGKOP KEMPAP I.K.E.,ZEFYRI,Zefyri,13451,"Regional Unit of West Attica,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 142,AGROKTINOTROFIKI VIOLOGIKI & EMPORIKI MONOPROSOPI I.K.E. -VIOLOGIKI MONOPROSOPI I.K.E.,"A. PAPANDREOU 3 PARALIA PATRON, ACHAIA",Patras,26332,"Achaea Regional Unit,Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
P56,AGROPA S.A.,VI.PE. RODOTOPI,Rodotopi,45500,"Ioannina Regional Unit,Epirus Region,Epirus - Western Macedonia; A Poultry; L Lagomorphs",Greece,PM,SH,Y,,SH - Slaughterhouse,,
P19,AGROTIKOS PTINOTROFIKOS SIN. ARTAS,Arta,Arta,47100,"Arta Regional Unit,Epirus Region,Epirus - Western Macedonia; A Poultry",Greece,PM,SH,Y,,SH - Slaughterhouse,,
PE77,AGROZOI A.V.E.E.,N. ARTAKI,Nea Artaki,34600,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
P15,AGROZOI A.V.E.E.,NEA ARTAKI,Nea Artaki,34600,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece; A Poultry",Greece,PM,SH,Y,,SH - Slaughterhouse,,
PE199,ALEKTOR POIOTIKA TROFIMA I.K.E,MAROUSI,Μαρούσι,15122,"Regional Unit North Athens,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
P52,ALEXANDRAKIS PAVLOS,MONASTIRAKI,Monastiraki,,"Rethymno Regional Unit,Region of Crete,Crete; A Poultry; L Lagomorphs",Greece,PM,SH,Y,,SH - Slaughterhouse,,
PE170,ALEXANDRAKIS PAVLOS,MONASTIRAKI,Monastiraki,,"Rethymno Regional Unit,Region of Crete,Crete; A Poultry; L Lagomorphs",Greece,PM,CP,N,,CP - Cutting Plant,,
PE228,ALEXANDROS SKORDILIS,FEAKON KERKYRA,Templonion Kerkyra,49100,"Corfu Regional Unit,Ionian Islands Region,Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE411,ALFA MEAT E.E.,GRYPARI 28-34 - KALLITHEA,Kallithea,17673,"Regional Unit of South Athens,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE258,ALLANTIKA IOANNINON VLACHOS O.E,IOANNINA,Ioannina Ioannina,45332,"Ioannina Regional Unit,Epirus Region,Epirus - Western Macedonia; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE562,AMALTHEIA S.A.,ASSIROS THESSALONIKIS,Assiros,57200,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,PM,CP,N,,CP - Cutting Plant,,
PE488,AMBROSIADIS KOTOPOULA EXOCHIS AV.E.E,MENIDI,Κοινότητα Αμφιλοχίας,30500,"Aetolia-Acarnania Regional Unit,Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE43,AMVROSIADIS KOTOPOULA OLYMPOU AVEE,KERAMIDI,Neo Keramidi,60100,"Pieria Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
P64,AMVROSIADIS KOTOPOULA EXOCHIS AVEE,PORFYRO MENIDI AMFILOCHIA,Menidi,30016,"Aetolia-Acarnania Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,PM,SH,Y,,SH - Slaughterhouse,,
P28,AMVROSIADIS KOTOPOULA OLYMPOU A.V.E.E.,KATERINI,00 Katerini,601,"Pieria Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,SH,Y,,SH - Slaughterhouse,,
PE508,ANDREAS CHAR. PANITSAS & SIA OE,PERISTERA,Παλαιά Περιστέρα,25200,"Achaea Regional Unit,Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE504,ANDREAS I. PETIKAS AEVE,Thermi Thessalonikis,Thermi,57001,"Thessaloniki Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE569,ANDREAS TROMPETAS,MEGARA,Megara,19100,"Regional Unit of West Attica,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE236,ANDROMIDAS DIMITRIOS & SIA O.E,MONEMVASIA LAKONIA,Palea Monemvasia,,"Lakonia Regional Unit,Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE201,APKOT AEBE,CHALKIDA EVIA,Chalkida,34100,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE441,APLADAS A.E.V.E.,VI.PE. IRAKLEIOU,Heraklion,71410,"Heraklion Regional Unit,Region of Crete,Crete; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 555,APOSTOLAKIS MEATS MONOPROSOPI I.K.E.,VONITSA,Vonitsa,48100,"Aetolia-Acarnania Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,PM,CP,N,,CP - Cutting Plant,,
PE19,ARTA POULTRY COOPER,ARTA,Arta,47100,"Arta Regional Unit,Epirus Region,Epirus - Western Macedonia; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE583,ARVANITIS A.E,LIMNOS,Myrina,,"Regional Unit of Lemnos,North Aegean Region",Greece,PM,CP,N,,CP - Cutting Plant,,
PE521,ASPIK-KOURALIDI O.E,STAYROCHORI,Stavrochori,61100,"Kilkis Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,PM,CP,N,,CP - Cutting Plant,,
PE467,ASPRAKIS- KOLEGIANNIS A.V.E.E.,7o km RODOU - LINDOU - RODOS,Rodos,85100,"Rhodes Regional Unit,South Aegean Region; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE563,B. SELMAN EPE,OROPOS,Oropos,19015,"Regional Unit of East Attica,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE498,BALASKAS YSS A.E.,GLYFADA,Glyfada,16673,"Regional Unit of South Athens,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE436,BAMPANASIOS ATHANASIOS MONOPROSOPI IKE,C. M. ATHINON S.A. - AG.I. RENTIS,Municipal Unit of Agios Ioannis Rentis,18233,"Regional Unit of Piraeus,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE159,BELLE MEAT MONOPROSOPI E.P.E.,ORTANSIAS 25 ACHARNES ATTIKI,Acharnes,13677,"Regional Unit of East Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE53,BELLIS AVEE,FLORINA,Florina,53100,"Florina Regional Unit,West Macedonia Region,Epirus - Western Macedonia; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE86,BILLI THEMELINA & CO F.P.,ZAFEIRI RODOS DODEKANISA,Rodos,85100,"Rhodes Regional Unit,South Aegean Region; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE434,BIMPASI ANASTASIA I.K.E,ANATOLI,Ioannina,45221,"Ioannina Regional Unit,Epirus Region,Epirus - Western Macedonia; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
P45,BIOGRECO S.A.,KAMINIA SPARTI,Sparta,23100,"Lakonia Regional Unit,Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,SH,Y,,SH - Slaughterhouse,,
PE92,BIOGRECO S.A.,KAMINIA - SPARTI,Lefki Sparti,23100,"Lakonia Regional Unit,Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE534,BROTHERS MEAT O.E,AG.I.RENTIS,Municipal Unit of Agios Ioannis Rentis,18233,"Regional Unit of Piraeus,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
PE119,CARNOVO MONOPROSOPI I.K.E.,C. M. ATHINON S.A. - AG. I. RENTIS,Municipal Unit of Agios Ioannis Rentis,18233,"Regional Unit of Piraeus,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE253,CH. MICHAS A.E.V.E.,YPSILANTI VOIOTIA,Αγία Παρασκευή,32001,"Regional Unit of Boeotia,Region of Central Greece,Thessaly - Central Greece; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE154,CH. ZOTOU BROS F.P.,GRAIKOCHORIO THESPROTIA,Grekochori,46100,"Thesprotia Regional Unit,Epirus Region,Epirus - Western Macedonia; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE460,CHAMAKOS IOANNIS & SIA Ε.E.,PYRGOS,Πύργος,27131,"Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE49,CHATZIEFRAIMIDIS AP. MON.A.V.E.E.,A' VI.PE.VOLOS MAGNISIA,Volos,38221,"Regional Unit of Magnesia,Region of Thessaly,Thessaly - Central Greece; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE404,CHATZIGAVRIILIDIS THEMISTOKLIS BIKRE SA,Amisiana - Kavalas,Amisiana,64100,"Kavala Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace",Greece,PM,CP,N,,CP - Cutting Plant,,
PE556,CHATZIKONSTANTINOU FOTEINI & SIA E.E.,IRAKLEIO,Heraklion,71410,"Heraklion Regional Unit,Region of Crete,Crete",Greece,PM,CP,N,,CP - Cutting Plant,,
PE473,CHICK IN KALAITZI M.LTD,VRONTOU,Vrontou,60100,"Pieria Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE512,CHIOS FARM A.E,MANOURADES CHIOS,Ag. Georgios Sikousis,82100,"Chios Prefecture,North Aegean Region",Greece,PM,CP,N,,CP - Cutting Plant,,
PE581,CHIOS FARM A.E.,CHIOS,Chios,82132,"Chios Prefecture,North Aegean Region",Greece,PM,CP,N,,CP - Cutting Plant,,
PE223,CHIROTROFIKI - AFI BISIRITSA A.E,SERVIA KOZANIS,Servia,50500,"Regional Unit of Kozani,West Macedonia Region,Epirus - Western Macedonia; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE547,CHRISTOFOROS O.E,KALAMATA,Kalamata,24100,"Messenia Regional Unit,Peloponnese, West Greece and Ionian Sea",Greece,PM,CP,N,,CP - Cutting Plant,,
PE193,CHRISTOS & NIKOLAOS STATHOULIAS FP,AG. IOANNI PRATSIKA 141,Patras,26332,"Achaea Regional Unit,Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE499,CRETA FARM TROFIMON A.V.E.E,RETHYMNO RETHYMNO,Rethymno,74131,"Rethymno Regional Unit,Region of Crete,Crete; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE458,CRETAN FOOD MEAT M LTD,"P, 71601, VI.PE IRAKLEIOU",Heraklion,71410,"Heraklion Regional Unit,Region of Crete,Crete; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE263,D. BOYNZOLAS & SIA O.E,VERIA IMATHIA,00 Veria,591,"Imathia Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE79,D. KELAIDITIS & CO LTD,PISSONAS,Pissonas,34018,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
P16,D. KELAIDITIS & Co S.A.,NEA ARTAKI,Nea Artaki,34600,"Regional Unit of Euboea,Region of Central Greece,Thessaly - Central Greece; A Poultry",Greece,PM,SH,Y,,SH - Slaughterhouse,,
PE136,D. NIK. MAKRIS A.V.E.E.,"ANAGENNISEOS & ARMENOPOULOU ANO LIOSIA,ATTIKIS",Municipal Unit of Ano Liosia,13674,"Regional Unit of West Attica,Region of Attica,Attica; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE417,D.EXINTAVELONIS - S.ARAMPATZI O.E,LAKOMA CHALKIDIKI,Lakkoma,63080,"Chalkidiki Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE402,D.M. TSAMIS M.I.KE,DALAMANARA,Dalamanara,21200,"Argolis Regional Unit,Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE198,DANOS SPYRIDON CO SA,VASILIKA AG. IOANNI PARELION,Vasilika,49100,"Corfu Regional Unit,Ionian Islands Region,Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE419,DELI IMBRAM CHASAN CHASAN,FILYRA,Fillyra,69300,"Rodopi Regional Unit,East Macedonia and Thrace Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE194,DELIKOSTOPOULOI BROS A.V.E.T.E.,VI.PE ARGOSTOLIOU,Argostoli,28100,"Kefallonia Regional Unit,Ionian Islands Region,Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE255,DELIMEAT IKE,ARGOS,Argos,21200,"Argolis Regional Unit,Peloponnese, West Greece and Ionian Sea; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE517,DERAS V. KYRIAKOS,GIANNITSA,Giannitsa,58100,"Pella Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,PM,CP,N,,CP - Cutting Plant,,
PE206,DERMITZAKIS & SIA O.E.,AGIOS NIKOLAOS LASITHIOU,Άγιος Νικόλαος,72100,"Lasithi Regional Unit,Region of Crete,Crete; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE204,DIDASKALOU ILIAS & SIA O.E,LAKKOMA CHALKIDIKIS,Lakkoma,63080,"Chalkidiki Regional Unit,Central Macedonia Region,Macedonia - Thrace; A Poultry",Greece,PM,CP,N,,CP - Cutting Plant,,
PE523,DOUMANI PANAGIOTA - KOT.IMA,ALEXANDREIA,Alexandreia,59300,"Imathia Regional Unit,Central Macedonia Region,Macedonia - Thrace",Greece,PM,CP,N,,CP - Cutting Plant,,
PE 582,DRACOULIS MEAT WHOLESALES MONOPROSOPI A.E.,KOROPI,Koropi,15344,"Regional Unit of East Attica,Region of Attica,Attica",Greece,PM,CP,N,,CP - Cutting Plant,,
