CPF_CNPJ;RAZAO_SOCIAL;NOME_FANTASIA;NR_SIF;DATA_RESERVA;DT_REGISTRO;NUMERO_PROCESSO;SITUACAO;LOGRADOURO;BAIRRO;CEP;MUNICIPIO;UF;TELEFONE;EMAIL;AREA_CATEGORIA;CATEGORIA_CLASSE;DATA_OCORRENCIA;DESCRICAO_OCORRENCIA
02.111.610/0001-98;AGRIVERT INDUSTRIA E COMERCIO LTDA - ME;;4666;2001-05-24 00:00:00;2015-08-10 00:00:00;21052.000475/98-48;A;EST. VALINHOS ITATIBA, S/Nº KM 09 SAO BENTO;;13270000;VALINHOS;SP;;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AA4 - AVES - ATÉ 600/H;;
22.882.054/0003-22;DISTRIBOI - INDUSTRIA, COMERCIO E TRANSPORTE DE CARNE BOVINA LTDA;DISTRIBOI;4695;2001-08-16 00:00:00;2015-08-12 00:00:00;21046.003637/2017-58;A;AVENIDA  BRASIL  N° 5930, LOTE 01-A REM QUADRA 0,  ESTRADA DO AEROPORTO;HABITAR BRASIL;76909899;JI-PARANÁ;RO;(069) 3416-9400;joseliapierre@distriboirolim.com;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2022-11-23 00:00:00;Egito. Bovinos. Prorrogação da habilitação. SEI 03844.000026/2019-32 (24979432). Validade: 01/04/2023.
22.882.054/0003-22;DISTRIBOI - INDUSTRIA, COMERCIO E TRANSPORTE DE CARNE BOVINA LTDA;DISTRIBOI;4695;2001-08-16 00:00:00;2015-08-12 00:00:00;21046.003637/2017-58;A;AVENIDA  BRASIL  N° 5930, LOTE 01-A REM QUADRA 0,  ESTRADA DO AEROPORTO;HABITAR BRASIL;76909899;JI-PARANÁ;RO;(069) 3416-9400;joseliapierre@distriboirolim.com;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2023-11-20 00:00:00;Egito. Bovinos. Prorrogação da habilitação. SEI 03844.000026/2019-32 (31870669). Validade: 01/06/2024.
22.882.054/0003-22;DISTRIBOI - INDUSTRIA, COMERCIO E TRANSPORTE DE CARNE BOVINA LTDA;DISTRIBOI;4695;2001-08-16 00:00:00;2015-08-12 00:00:00;21046.003637/2017-58;A;AVENIDA  BRASIL  N° 5930, LOTE 01-A REM QUADRA 0,  ESTRADA DO AEROPORTO;HABITAR BRASIL;76909899;JI-PARANÁ;RO;(069) 3416-9400;joseliapierre@distriboirolim.com;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2024-03-04 00:00:00;Cuba. Bovinos. Habilitação. Produtos em natureza. SEI 21024.001661/2024-30. (33976309).
22.882.054/0003-22;DISTRIBOI - INDUSTRIA, COMERCIO E TRANSPORTE DE CARNE BOVINA LTDA;DISTRIBOI;4695;2001-08-16 00:00:00;2015-08-12 00:00:00;21046.003637/2017-58;A;AVENIDA  BRASIL  N° 5930, LOTE 01-A REM QUADRA 0,  ESTRADA DO AEROPORTO;HABITAR BRASIL;76909899;JI-PARANÁ;RO;(069) 3416-9400;joseliapierre@distriboirolim.com;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2025-02-12 00:00:00;MARROCOS. Habilitação. Data de validade: 04/02/2030. PRODUTOS EM NATUREZA (BOVÍDEO) (DHC). Nº Processo SEI: 21024.012321/2024-34. Nº(s) Documento(s) SEI: 40614387.
22.882.054/0003-22;DISTRIBOI - INDUSTRIA, COMERCIO E TRANSPORTE DE CARNE BOVINA LTDA;DISTRIBOI;4695;2001-08-16 00:00:00;2015-08-12 00:00:00;21046.003637/2017-58;A;AVENIDA  BRASIL  N° 5930, LOTE 01-A REM QUADRA 0,  ESTRADA DO AEROPORTO;HABITAR BRASIL;76909899;JI-PARANÁ;RO;(069) 3416-9400;joseliapierre@distriboirolim.com;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2025-12-01 00:00:00;MARROCOS. Extensão da Habilitação. Data de validade: 04/02/2030. PRODUTOS EM NATUREZA (BOVÍDEO) (DHC). Nº Processo SEI: 21024.012321/2024-34. Nº(s) Documento(s) SEI: 48676924.
22.882.054/0003-22;DISTRIBOI - INDUSTRIA, COMERCIO E TRANSPORTE DE CARNE BOVINA LTDA;DISTRIBOI;4695;2001-08-16 00:00:00;2015-08-12 00:00:00;21046.003637/2017-58;A;AVENIDA  BRASIL  N° 5930, LOTE 01-A REM QUADRA 0,  ESTRADA DO AEROPORTO;HABITAR BRASIL;76909899;JI-PARANÁ;RO;(069) 3416-9400;joseliapierre@distriboirolim.com;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2024-12-26 00:00:00;Peru. Bovinos. Renovação Habilitação. PRODUTOS EM NATUREZA (BOVÍDEO) (DHC).  SEI:21000.029993/2024-57. ADIDO COMUNICA LIMA (39703009). (39702988). validade: 31/12/2027.
77.752.293/0195-30;LAR COOPERATIVA AGROINDUSTRIAL;-;4699;2001-08-23 00:00:00;2009-09-04 00:00:00;21042.001880/2001-12;A;ROD RS 324 KM 270,5, SN;VILA ZUCCHETTI;95350000;NOVA ARAÇÁ;RS;(54) 3275-0800;LAR@LAR.IND.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AA1 - AVES - MAIS DE 3000/H;2019-12-09 00:00:00;Arábia Saudita. Suspensão da produção e certificação sanitária em 09/12, conforme Adido Comunica RIADE (9337993), 21000.076344/2019-88.
77.752.293/0195-30;LAR COOPERATIVA AGROINDUSTRIAL;-;4699;2001-08-23 00:00:00;2009-09-04 00:00:00;21042.001880/2001-12;A;ROD RS 324 KM 270,5, SN;VILA ZUCCHETTI;95350000;NOVA ARAÇÁ;RS;(54) 3275-0800;LAR@LAR.IND.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AA1 - AVES - MAIS DE 3000/H;2021-05-23 00:00:00;AVES. REINO DA ARÁBIA SAUDITA. SUSPENSÃO DA PRODUÇÃO E CERTIFICAÇÃO A PARTIR DE 23/05/2021. PRODUTOS EM NATUREZA. PROCESSO  21000.033173/2021-17 (15133819). 
77.752.293/0195-30;LAR COOPERATIVA AGROINDUSTRIAL;-;4699;2001-08-23 00:00:00;2009-09-04 00:00:00;21042.001880/2001-12;A;ROD RS 324 KM 270,5, SN;VILA ZUCCHETTI;95350000;NOVA ARAÇÁ;RS;(54) 3275-0800;LAR@LAR.IND.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AA1 - AVES - MAIS DE 3000/H;2021-07-08 00:00:00;Aves. Suínos. Cuba. Prorrogação da habilitação. Processo nº 21000.077836/2020-24 (15769461).
77.752.293/0195-30;LAR COOPERATIVA AGROINDUSTRIAL;-;4699;2001-08-23 00:00:00;2009-09-04 00:00:00;21042.001880/2001-12;A;ROD RS 324 KM 270,5, SN;VILA ZUCCHETTI;95350000;NOVA ARAÇÁ;RS;(54) 3275-0800;LAR@LAR.IND.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AA1 - AVES - MAIS DE 3000/H;2021-10-04 00:00:00;Singapura. Aves. Habilitação. Produtos em natureza. Processo sei nº 21042.012139/2020-31. 17617136.
77.752.293/0195-30;LAR COOPERATIVA AGROINDUSTRIAL;-;4699;2001-08-23 00:00:00;2009-09-04 00:00:00;21042.001880/2001-12;A;ROD RS 324 KM 270,5, SN;VILA ZUCCHETTI;95350000;NOVA ARAÇÁ;RS;(54) 3275-0800;LAR@LAR.IND.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AA1 - AVES - MAIS DE 3000/H;2021-10-19 00:00:00;Egito. Aves. Prorrogação da habilitação. Produtos em natureza. SEI 03844.000026/2019-32 (17945991). Validade: 15/01/2022.
77.752.293/0195-30;LAR COOPERATIVA AGROINDUSTRIAL;-;4699;2001-08-23 00:00:00;2009-09-04 00:00:00;21042.001880/2001-12;A;ROD RS 324 KM 270,5, SN;VILA ZUCCHETTI;95350000;NOVA ARAÇÁ;RS;(54) 3275-0800;LAR@LAR.IND.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AA1 - AVES - MAIS DE 3000/H;2024-11-04 00:00:00;ARÁBIA SAUDITA. Retorno Habilitação. PRODUTOS EM NATUREZA (AVES) (DHC).  SEI: 21000.043015/2024-18.  ADIDO COMUNICA RIADE (38704052).
77.752.293/0195-30;LAR COOPERATIVA AGROINDUSTRIAL;-;4699;2001-08-23 00:00:00;2009-09-04 00:00:00;21042.001880/2001-12;A;ROD RS 324 KM 270,5, SN;VILA ZUCCHETTI;95350000;NOVA ARAÇÁ;RS;(54) 3275-0800;LAR@LAR.IND.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AA1 - AVES - MAIS DE 3000/H;2026-03-26 00:00:00;Países do Golfo. Aves. Protocolo privado. Nos casos em que o estabelecimento esteja habilitado para exportação de carne de aves a um ou mais países do Golfo, requer-se a adesão ao protocolo privado da ABIEC. O presente estabelecimento consta na lista de unidades aderidas ao referido protocolo, sem que isso implique, necessariamente, na habilitação para todos os países da referida região. SEI 21000.028460/2026-10. (51363824).
02.202.073/0001-91;APIARIO J. SIQUEIRA LTDA - ME;CASA DO MEL;4609;2000-12-26 00:00:00;2012-05-25 00:00:00;21000.058270/2019-06;A;RODOVIA DO CAFÉ, BR 376, Nº 554 - KM 350;VILA GOMES;84350000;ORTIGUEIRA;PR;(42) 3277-1365/1172; casadomel.ortigueira@gmail.com;MEL;UNIDADE DE BENEFICIAMENTO DE PRODUTOS DE ABELHAS - L3G / 2502 - UNIDADE DE BENEFICIAMENTO DE PRODUTOS DE ABELHAS;;
02.925.993/0001-38;FARFRI - INDÚSTRIA E COMÉRCIO LTDA;FARFRI;4643;2001-03-15 00:00:00;2015-08-13 00:00:00;21042.001434/2000-19;A;RODOVIA RST 453, KM 81,4, S/Nº;SAO LUIZ DE CASTRO;95727000;BOA VISTA DO SUL;RS;(51) 3714-9800;CONTABILIDADE@FASA.IND.BR;NÃO COMESTÍVEL;UNIDADE DE BENEF. DE PROD. NÃO COMESTÍVEIS - C17 / NC2 - FÁBRICA DE PRODUTO NÃO COMESTÍVEL;2023-03-22 00:00:00;Paraguai. Aves. Habilitação. Produtos Submetidos a Tratamento Térmico - Cocção. SEI 21042.003385/2023-45.  (27512521)
02.925.993/0001-38;FARFRI - INDÚSTRIA E COMÉRCIO LTDA;FARFRI;4643;2001-03-15 00:00:00;2015-08-13 00:00:00;21042.001434/2000-19;A;RODOVIA RST 453, KM 81,4, S/Nº;SAO LUIZ DE CASTRO;95727000;BOA VISTA DO SUL;RS;(51) 3714-9800;CONTABILIDADE@FASA.IND.BR;NÃO COMESTÍVEL;UNIDADE DE BENEF. DE PROD. NÃO COMESTÍVEIS - C17 / NC2 - FÁBRICA DE PRODUTO NÃO COMESTÍVEL;2023-09-04 00:00:00;México. Aves. Renovação Habilitação. Produtos Submetidos a Tratamento Térmico  Cocção. SEI 21042.009167/2023-14. ADIDO COMUNICA MEX (30655765). Vigência: 31/07/2024.
02.925.993/0001-38;FARFRI - INDÚSTRIA E COMÉRCIO LTDA;FARFRI;4643;2001-03-15 00:00:00;2015-08-13 00:00:00;21042.001434/2000-19;A;RODOVIA RST 453, KM 81,4, S/Nº;SAO LUIZ DE CASTRO;95727000;BOA VISTA DO SUL;RS;(51) 3714-9800;CONTABILIDADE@FASA.IND.BR;NÃO COMESTÍVEL;UNIDADE DE BENEF. DE PROD. NÃO COMESTÍVEIS - C17 / NC2 - FÁBRICA DE PRODUTO NÃO COMESTÍVEL;2023-06-21 00:00:00;Indonésia. Aves. Habilitação. Produtos Submetidos a Tratamento Térmico - Cocção. SEI 21000.010350/2021-97 (29162517).
02.925.993/0001-38;FARFRI - INDÚSTRIA E COMÉRCIO LTDA;FARFRI;4643;2001-03-15 00:00:00;2015-08-13 00:00:00;21042.001434/2000-19;A;RODOVIA RST 453, KM 81,4, S/Nº;SAO LUIZ DE CASTRO;95727000;BOA VISTA DO SUL;RS;(51) 3714-9800;CONTABILIDADE@FASA.IND.BR;NÃO COMESTÍVEL;UNIDADE DE BENEF. DE PROD. NÃO COMESTÍVEIS - C17 / NC2 - FÁBRICA DE PRODUTO NÃO COMESTÍVEL;2024-01-17 00:00:00;Colômbia. Aves. Renovação Habilitação. Produtos Submetidos a Tratamento Térmico  Cocção. SEI 21042.014929/2023-02. ADIDO COMUNICA BOG (33223449). Vigência: 16/01/2027.
02.925.993/0001-38;FARFRI - INDÚSTRIA E COMÉRCIO LTDA;FARFRI;4643;2001-03-15 00:00:00;2015-08-13 00:00:00;21042.001434/2000-19;A;RODOVIA RST 453, KM 81,4, S/Nº;SAO LUIZ DE CASTRO;95727000;BOA VISTA DO SUL;RS;(51) 3714-9800;CONTABILIDADE@FASA.IND.BR;NÃO COMESTÍVEL;UNIDADE DE BENEF. DE PROD. NÃO COMESTÍVEIS - C17 / NC2 - FÁBRICA DE PRODUTO NÃO COMESTÍVEL;2026-06-02 00:00:00;Indonésia. Suspensão da habilitação. Produtos submetidos a tratamento térmico - cocção. Não comestíveis. SEI 21000.045369/2026-69. ADIDO COMUNICA 111 (53064266).
11.831.785/0002-41;MERCURIO ALIMENTOS S/A;-;4554;2000-09-21 00:00:00;2015-03-12 00:00:00;21030.001633/2018-95;A;RODOVIA PA 242, S/N;Zona Rural;68745000;CASTANHAL;PA;(91) 3276-8286;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2018-07-20 00:00:00;Bovinos. Egito. Atualização da habilitação. Categoria: Produtos em natureza. SEI 21000.051673/2017-54 (5027887).
11.831.785/0002-41;MERCURIO ALIMENTOS S/A;-;4554;2000-09-21 00:00:00;2015-03-12 00:00:00;21030.001633/2018-95;A;RODOVIA PA 242, S/N;Zona Rural;68745000;CASTANHAL;PA;(91) 3276-8286;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2020-05-27 00:00:00;Bovinos. Filipinas. Habilitação. Categoria: Produtos em natureza. Validade: 02/04/2023. SEI 21000.016724/2019-63 (10784406).
11.831.785/0002-41;MERCURIO ALIMENTOS S/A;-;4554;2000-09-21 00:00:00;2015-03-12 00:00:00;21030.001633/2018-95;A;RODOVIA PA 242, S/N;Zona Rural;68745000;CASTANHAL;PA;(91) 3276-8286;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2021-12-30 00:00:00;Singapura. Bovinos. Habilitação. Produtos em natureza. Processo sei: 21000.004311/2017-74. 19303046.
11.831.785/0002-41;MERCURIO ALIMENTOS S/A;-;4554;2000-09-21 00:00:00;2015-03-12 00:00:00;21030.001633/2018-95;A;RODOVIA PA 242, S/N;Zona Rural;68745000;CASTANHAL;PA;(91) 3276-8286;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2024-07-12 00:00:00;EGITO. Renovação de Habilitação. PRODUTOS EM NATUREZA (BOVÍDEO) (DHC). SEI: 21000.091495/2021-81.  SEI: ADIDO COMUNICA CAI (36355012).
11.831.785/0002-41;MERCURIO ALIMENTOS S/A;-;4554;2000-09-21 00:00:00;2015-03-12 00:00:00;21030.001633/2018-95;A;RODOVIA PA 242, S/N;Zona Rural;68745000;CASTANHAL;PA;(91) 3276-8286;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2025-09-29 00:00:00;EMIRADOS ÁRABES UNIDOS. Habilitação. PRODUTOS EM NATUREZA (BOVÍDEO) (DHC). Nº Processo SEI: 21000.057151/2025-76. Formulário (SEI: 46092451).
82.996.521/0001-05;BUGIO AGROPECUARIA LTDA;FRIGORIFICO ECOFRIGO;4569;2000-10-17 00:00:00;2015-08-14 00:00:00;21000.089988/2019-36;A;ROD SC 283, KM 8, S/N;INTERIOR;89801973;CHAPECÓ;SC;(49) 3319-8200;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AS1 - SUÍNO - MAIS DE 800/D;2022-02-02 00:00:00;Chile. Suínos. Prorrogação de vigência de habilitação. Processo SEI nº 21000.018891/2021-63 (19877074). Vigência: 20/02/2023.
82.996.521/0001-05;BUGIO AGROPECUARIA LTDA;FRIGORIFICO ECOFRIGO;4569;2000-10-17 00:00:00;2015-08-14 00:00:00;21000.089988/2019-36;A;ROD SC 283, KM 8, S/N;INTERIOR;89801973;CHAPECÓ;SC;(49) 3319-8200;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AS1 - SUÍNO - MAIS DE 800/D;2021-09-29 00:00:00;Singapura. Suínos. Habilitação. Produtos em natureza. Processo sei nº 21000.010899/2019-67. 17488536.
82.996.521/0001-05;BUGIO AGROPECUARIA LTDA;FRIGORIFICO ECOFRIGO;4569;2000-10-17 00:00:00;2015-08-14 00:00:00;21000.089988/2019-36;A;ROD SC 283, KM 8, S/N;INTERIOR;89801973;CHAPECÓ;SC;(49) 3319-8200;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AS1 - SUÍNO - MAIS DE 800/D;2023-11-30 00:00:00;República Dominicana. Suínos. Habilitação. SEI 21000.031970/2023-21. Ofício DIGEMAPS - CE-DA-DA-0137-2023 (32363480).(32363471). vigência: 30/10/2025.
82.996.521/0001-05;BUGIO AGROPECUARIA LTDA;FRIGORIFICO ECOFRIGO;4569;2000-10-17 00:00:00;2015-08-14 00:00:00;21000.089988/2019-36;A;ROD SC 283, KM 8, S/N;INTERIOR;89801973;CHAPECÓ;SC;(49) 3319-8200;;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AS1 - SUÍNO - MAIS DE 800/D;2026-04-14 00:00:00;Brasil. Ajuste das categorias vinculadas ao país com base no último MTSE aprovado (36652197). Estabelecimento ainda não recadastrado até esta data. 
01.838.723/0494-87;BRF S.A.;-;4567;2000-10-27 00:00:00;2015-08-07 00:00:00;21000.085683/2019-55;A;R MARY LOIZE, 511 S, QUADRABRF LOTE 0001;INDUSTRIAL;78450000;NOVA MUTUM;MT;(47) 3249-4100;TRIBUTARIOCSC@BRF.COM;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AA1 - AVES - MAIS DE 3000/H;2017-12-08 00:00:00;Aves. União Europeia (UE). Suspensão da produção e certificação sanitária. SEI 21026.005642/2017-33..
01.838.723/0494-87;BRF S.A.;-;4567;2000-10-27 00:00:00;2015-08-07 00:00:00;21000.085683/2019-55;A;R MARY LOIZE, 511 S, QUADRABRF LOTE 0001;INDUSTRIAL;78450000;NOVA MUTUM;MT;(47) 3249-4100;TRIBUTARIOCSC@BRF.COM;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AA1 - AVES - MAIS DE 3000/H;2018-03-07 00:00:00;"Informamos que devido à nova padronização da habilitação e categoria de produtos, as habilitações específicas, para países pertencentes à União Europeia, passaram por atualização e integram o Mercado Comum: União Europeia. 
Doc. Referência: Circular Nº 055/2011/CHC;
Produto/País excluído:
CARNE DE AVES ''IN NATURA''  Croácia
Nova habilitação: 
CARNE DE AVES ''IN NATURA''  União Europeia
"
01.838.723/0494-87;BRF S.A.;-;4567;2000-10-27 00:00:00;2015-08-07 00:00:00;21000.085683/2019-55;A;R MARY LOIZE, 511 S, QUADRABRF LOTE 0001;INDUSTRIAL;78450000;NOVA MUTUM;MT;(47) 3249-4100;TRIBUTARIOCSC@BRF.COM;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AA1 - AVES - MAIS DE 3000/H;2021-07-14 00:00:00;Peru. Aves. Renovação de habilitação. Produtos em natureza. Processo sei nº 21000.019430/2020-27. 15924368. Vigência: 31/12/2021.
01.838.723/0494-87;BRF S.A.;-;4567;2000-10-27 00:00:00;2015-08-07 00:00:00;21000.085683/2019-55;A;R MARY LOIZE, 511 S, QUADRABRF LOTE 0001;INDUSTRIAL;78450000;NOVA MUTUM;MT;(47) 3249-4100;TRIBUTARIOCSC@BRF.COM;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AA1 - AVES - MAIS DE 3000/H;2021-10-19 00:00:00;Egito. Aves. Prorrogação da habilitação. Produtos em natureza. SEI 03844.000026/2019-32 (17945991). Validade: 15/01/2022.
01.838.723/0494-87;BRF S.A.;-;4567;2000-10-27 00:00:00;2015-08-07 00:00:00;21000.085683/2019-55;A;R MARY LOIZE, 511 S, QUADRABRF LOTE 0001;INDUSTRIAL;78450000;NOVA MUTUM;MT;(47) 3249-4100;TRIBUTARIOCSC@BRF.COM;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AA1 - AVES - MAIS DE 3000/H;2023-03-16 00:00:00;Egito. Aves. Prorrogação da habilitação. SEI 03844.000026/2019-32 (27068824). Validade: 01/07/2023.
01.838.723/0494-87;BRF S.A.;-;4567;2000-10-27 00:00:00;2015-08-07 00:00:00;21000.085683/2019-55;A;R MARY LOIZE, 511 S, QUADRABRF LOTE 0001;INDUSTRIAL;78450000;NOVA MUTUM;MT;(47) 3249-4100;TRIBUTARIOCSC@BRF.COM;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AA1 - AVES - MAIS DE 3000/H;2023-11-20 00:00:00;Egito. Aves. Prorrogação da habilitação. SEI 03844.000026/2019-32 (31870669). Validade: 01/06/2024.
03.038.887/0001-03;LATICINIOS MADRE DE DEUS DE MINAS LTDA;;4480;1999-12-14 00:00:00;2015-08-06 00:00:00;21028.004307/99-28;A;AV DO ESTADO, Nº 100;CIDADE NOVA;37305000;MADRE DE DEUS DE MINAS;MG;(32) 3338-1099;;LEITE;UNIDADE DE BENEFICIAMENTO DE LEITE E DERIVADOS - L3G / LT5 - EST.LEITE E DERIV. (20.000 A 50.000 L/DIA);;
18.450.755/0001-53;MS PESCADOS COMERCIO EXPORTACAO E IMPORTACAO S/A;ALLMARE ALIMENTOS;4492;2000-01-13 00:00:00;2012-06-26 00:00:00;21014.002407/2020-44;A;RUA VIGARIO XAVIER, 38;OUTRA BANDA ;62580000;ACARAÚ;CE;(88) 3661-1121;MSPESCADOSCOMERCIO@HOTMAIL.COM;PESCADO;UNIDADE DE BENEF. DE PESCADO E PROD. DE PESCADO - P07 / EP2 - ENTREPOSTO DE PESCADOS;2023-09-05 00:00:00;China. Exclusão de habilitação. PRODUTOS EM NATUREZA (PESCADO) (DHC). A validade da habilitação expirou em 31/07/2023 e não foi renovada. 
06.088.741/0004-03;VALE GRANDE INDUSTRIA E COMERCIO DE ALIMENTOS S/A;FRIALTO;4490;2000-02-04 00:00:00;2015-08-07 00:00:00;21000.003025/2020-97;A;ROD BR 163, KM 1025, SN;SETOR INDUSTRIAL;78525000;MATUPÁ;MT;(66) 3511-8000;CONTABIL@FRIALTO.COM.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2018-07-04 00:00:00;Bovinos. Cuba. Habilitação. Estabelecimento habilitado até 29/12/2019 de acordo com a Resolução 35/2017. Carne de bovinos e seus produtos. SEI 21000.004371/2017-97.
06.088.741/0004-03;VALE GRANDE INDUSTRIA E COMERCIO DE ALIMENTOS S/A;FRIALTO;4490;2000-02-04 00:00:00;2015-08-07 00:00:00;21000.003025/2020-97;A;ROD BR 163, KM 1025, SN;SETOR INDUSTRIAL;78525000;MATUPÁ;MT;(66) 3511-8000;CONTABIL@FRIALTO.COM.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2022-04-12 00:00:00;Egito. Bovinos. Prorrogação da habilitação. Produtos em natureza. SEI 03844.000026/2019-32 (20946629). Validade: 01/10/2022.
06.088.741/0004-03;VALE GRANDE INDUSTRIA E COMERCIO DE ALIMENTOS S/A;FRIALTO;4490;2000-02-04 00:00:00;2015-08-07 00:00:00;21000.003025/2020-97;A;ROD BR 163, KM 1025, SN;SETOR INDUSTRIAL;78525000;MATUPÁ;MT;(66) 3511-8000;CONTABIL@FRIALTO.COM.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2022-05-18 00:00:00;Canadá. Bovinos. Habilitação. Produtos em natureza. SEI 21024.002989/2022-10. (21590024).
06.088.741/0004-03;VALE GRANDE INDUSTRIA E COMERCIO DE ALIMENTOS S/A;FRIALTO;4490;2000-02-04 00:00:00;2015-08-07 00:00:00;21000.003025/2020-97;A;ROD BR 163, KM 1025, SN;SETOR INDUSTRIAL;78525000;MATUPÁ;MT;(66) 3511-8000;CONTABIL@FRIALTO.COM.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2021-12-20 00:00:00;Egito. Bovinos. Prorrogação da habilitação. Produtos em natureza. SEI 21000.091495/2021-81 (18761561). Validade: 14/02/2022.
06.088.741/0004-03;VALE GRANDE INDUSTRIA E COMERCIO DE ALIMENTOS S/A;FRIALTO;4490;2000-02-04 00:00:00;2015-08-07 00:00:00;21000.003025/2020-97;A;ROD BR 163, KM 1025, SN;SETOR INDUSTRIAL;78525000;MATUPÁ;MT;(66) 3511-8000;CONTABIL@FRIALTO.COM.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2023-03-16 00:00:00;Egito. Bovinos. Prorrogação da habilitação. SEI 03844.000026/2019-32 (27068824). Validade: 01/07/2023.
06.088.741/0004-03;VALE GRANDE INDUSTRIA E COMERCIO DE ALIMENTOS S/A;FRIALTO;4490;2000-02-04 00:00:00;2015-08-07 00:00:00;21000.003025/2020-97;A;ROD BR 163, KM 1025, SN;SETOR INDUSTRIAL;78525000;MATUPÁ;MT;(66) 3511-8000;CONTABIL@FRIALTO.COM.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2023-05-19 00:00:00;Tailândia. Bovinos. Prorrogação da habilitação com validade estendida até a realização de missão. ADIDO COMUNICA BAC (28657743).
06.088.741/0004-03;VALE GRANDE INDUSTRIA E COMERCIO DE ALIMENTOS S/A;FRIALTO;4490;2000-02-04 00:00:00;2015-08-07 00:00:00;21000.003025/2020-97;A;ROD BR 163, KM 1025, SN;SETOR INDUSTRIAL;78525000;MATUPÁ;MT;(66) 3511-8000;CONTABIL@FRIALTO.COM.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2025-12-02 00:00:00;ARÁBIA SAUDITA. Extensão de escopo da Habilitação - inclusão de miúdos e das atividades: CP, OF e FR (total:SH, CP, OF e FR). PRODUTOS EM NATUREZA (BOVÍDEO) (DHC). Nº Processo SEI: 21000.041284/2025-21. Formulário (SEI: 48722270).
76.986.850/0002-53;VALE COMPANY COMERCIO E SERVICOS LTDA;-;4466;1999-11-26 00:00:00;2015-08-07 00:00:00;21024.003661/2019-15;A;A RODOVIA BR 364, S/N, KM 196;AREA RURAL DE RONDONOPOLIS;78750899;RONDONÓPOLIS;MT;(11) 2618-5811;DOC@VALECOMPANY.COM.BR;CARNE;ABATEDOURO FRIGORÍFICO - C15 / AB2 - BOVINO - mais de 80/h;2022-04-12 00:00:00;Egito. Bovinos. Prorrogação da habilitação. Produtos em natureza. SEI 03844.000026/2019-32 (20946629). Validade: 01/10/2022.
